district,locality,price_raw,price_num,area_raw,area_sqft,price_per_sqft,price_per_sqft_calc,cents,price_per_cent,location
kottayam,Vaikom,₹50,5000000,78408,78408,,63.76900316,180.0,27777.77778,kottayam_Vaikom
kottayam,Changanacherry,₹5 Cr,50000000,5227,5227,,9565.716472,11.99954086,4166826.095,kottayam_Changanacherry
kottayam,Meenachil,₹37.5,3750000,2722,2722,,1377.663483,6.248852158,600110.2131,kottayam_Meenachil
kottayam,Ayarkunnam,₹40,4000000,9147,9147,,437.3018476,20.99862259,190488.6848,kottayam_Ayarkunnam
kottayam,Changanacherry,₹45,4500000,5575,5575,,807.1748879,12.79843893,351605.3812,kottayam_Changanacherry
kottayam,Karukachal,₹28,2800000,8712,8712,,321.3957759,20.0,140000.0,kottayam_Karukachal
kottayam,Thellakom,₹40,4000000,3484,3484,,1148.105626,7.998163453,500114.8106,kottayam_Thellakom
kottayam,Kuruppanthara,₹25,2500000,7357,7357,,339.8124235,16.88934803,148022.2917,kottayam_Kuruppanthara
kottayam,Aymanam,₹40,4000000,4356,4356,,918.2736455,10.0,400000.0,kottayam_Aymanam
kottayam,Vaikom,₹15,1500000,4356,4356,,344.3526171,10.0,150000.0,kottayam_Vaikom
kottayam,Pariyaram,₹2.1,210000,4356,4356,,48.20936639,10.0,21000.0,kottayam_Pariyaram
kottayam,Vazhoor,₹50,5000000,16117,16117,,310.2314326,36.99954086,135136.8121,kottayam_Vazhoor
kottayam,Pala,₹8.4,840000,5227,5227,,160.7040367,11.99954086,70002.6784,kottayam_Pala
kottayam,Vechoochira,₹70,7000000,87120,87120,,80.34894399,200.0,35000.0,kottayam_Vechoochira
kottayam,Kooroppada,₹1.25 Cr,12500000,54450,54450,,229.5684114,125.0,100000.0,kottayam_Kooroppada
kottayam,Nedumkunnam,₹70,7000000,30492,30492,,229.5684114,70.0,100000.0,kottayam_Nedumkunnam
kottayam,Kooroppada,₹15,1500000,65340000,65340000,,0.022956841,150000.0,10.0,kottayam_Kooroppada
kottayam,Udayanapuram,₹35,3500000,4356,4356,,803.4894399,10.0,350000.0,kottayam_Udayanapuram
kottayam,Keezhoor,₹30,3000000,11761,11761,,255.0803503,26.99954086,111113.0006,kottayam_Keezhoor
kottayam,Andoor,₹36.8,3680000,10018,10018,,367.3387902,22.99816345,160012.777,kottayam_Andoor
kottayam,Nattakom,₹75,7500000,10890,10890,,688.7052342,25.0,300000.0,kottayam_Nattakom
kottayam,Pala,₹1.5 Cr,15000000,21780,21780,,688.7052342,50.0,300000.0,kottayam_Pala
kottayam,Vaikom,₹44,4400000,5553,5553,,792.3644877,12.74793388,345153.9708,kottayam_Vaikom
kottayam,Anickadu,₹35,3500000,13068,13068,,267.8298133,30.0,116666.6667,kottayam_Anickadu
kottayam,Cherppunkal,₹33.6,3360000,18295,18295,,183.6567368,41.99954086,80000.87456,kottayam_Cherppunkal
kottayam,Vempally,₹52,5200000,10454,10454,,497.4172566,23.99908173,216674.957,kottayam_Vempally
kottayam,Ramapuram,₹70,7000000,9147,9147,,765.2782333,20.99862259,333355.1984,kottayam_Ramapuram
kottayam,Ettumanoor,₹55,5500000,4791,4791,,1147.985807,10.99862259,500062.6174,kottayam_Ettumanoor
kottayam,Velloor,₹25,2500000,8712,8712,,286.9605142,20.0,125000.0,kottayam_Velloor
kottayam,Champakara,₹32,3200000,10890,10890,,293.8475666,25.0,128000.0,kottayam_Champakara
kottayam,Kooroppada,₹60,6000000,29620,29620,,202.5658339,67.99816345,88237.67725,kottayam_Kooroppada
kottayam,Pakkil,₹2.4 Cr,24000000,26136,26136,,918.2736455,60.0,400000.0,kottayam_Pakkil
kottayam,Ponkunnam,₹45,4500000,13068,13068,,344.3526171,30.0,150000.0,kottayam_Ponkunnam
kottayam,Puthenangady,₹95,9500000,6534,6534,,1453.933272,15.0,633333.3333,kottayam_Puthenangady
kottayam,Ammanchery,₹66.25,6625000,5771,5771,,1147.981286,13.24839302,500060.6481,kottayam_Ammanchery
kottayam,Vaikom,₹45,4500000,27442,27442,,163.982217,62.99816345,71430.65374,kottayam_Vaikom
kottayam,Arpookara,₹36,3600000,6969,6969,,516.5733965,15.99862259,225019.3715,kottayam_Arpookara
kottayam,Mundakayam,₹1.5 Cr,15000000,58806,58806,,255.0760127,135.0,111111.1111,kottayam_Mundakayam
kottayam,Pala,₹65,6500000,7840,7840,,829.0816327,17.99816345,361147.9592,kottayam_Pala
kottayam,Pallom,₹50,5000000,1700,1700,,2941.176471,3.902662994,1281176.471,kottayam_Pallom
kottayam,Pampady,₹22.5,2250000,4356,4356,,516.5289256,10.0,225000.0,kottayam_Pampady
kottayam,Uzhavoor,₹14,1400000,6534,6534,,214.2638506,15.0,93333.33333,kottayam_Uzhavoor
kottayam,Thalayolaparambu,₹80,8000000,12,12,,666666.6667,0.027548209,290400000.0,kottayam_Thalayolaparambu
kottayam,Nagampadam,₹1.2 Cr,12000000,6534,6534,,1836.547291,15.0,800000.0,kottayam_Nagampadam
kottayam,Thalayolaparambu,₹60,6000000,8712,8712,,688.7052342,20.0,300000.0,kottayam_Thalayolaparambu
kottayam,Vaikom,₹1.5 Cr,15000000,10890,10890,,1377.410468,25.0,600000.0,kottayam_Vaikom
kottayam,Kuravilangad,₹65,6500000,38115,38115,,170.5365342,87.5,74285.71429,kottayam_Kuravilangad
kottayam,Pala,₹37,3700000,10018,10018,,369.3351966,22.99816345,160882.4117,kottayam_Pala
kottayam,Changanacherry,₹93.75,9375000,5445,5445,,1721.763085,12.5,750000.0,kottayam_Changanacherry
kottayam,Kaduthuruthy,₹30,3000000,6534,6534,,459.1368228,15.0,200000.0,kottayam_Kaduthuruthy
kottayam,Ettumanoor,₹40,4000000,6534,6534,,612.1824304,15.0,266666.6667,kottayam_Ettumanoor
kottayam,Changanacherry,₹1.5 Cr,15000000,8494,8494,,1765.952437,19.49954086,769248.8816,kottayam_Changanacherry
kottayam,Chingavanam,₹25,2500000,3484,3484,,717.5660161,7.998163453,312571.7566,kottayam_Chingavanam
kottayam,Mundakayam,₹2.5 Cr,25000000,43560,43560,,573.9210285,100.0,250000.0,kottayam_Mundakayam
kottayam,Pattithanam,₹42,4200000,5227,5227,,803.5201837,11.99954086,350013.392,kottayam_Pattithanam
kottayam,Vaikom,₹1.25 Cr,12500000,65340,65340,,191.3070095,150.0,83333.33333,kottayam_Vaikom
kottayam,Thalayolaparambu,₹5 Cr,50000000,43560,43560,,1147.842057,100.0,500000.0,kottayam_Thalayolaparambu
kottayam,Puthuppally,₹35,3500000,6969,6969,,502.2241355,15.99862259,218768.8334,kottayam_Puthuppally
kottayam,Kanjikuzhi,₹6,600000,6534,6534,,91.82736455,15.0,40000.0,kottayam_Kanjikuzhi
kottayam,Puthuppally,₹1 Cr,10000000,7840,7840,,1275.510204,17.99816345,555612.2449,kottayam_Puthuppally
kottayam,Chennad,₹16,1600000,8072,8072,,198.2160555,18.53076217,86342.91378,kottayam_Chennad
kottayam,Kaduthuruthy,₹80,8000000,17424,17424,,459.1368228,40.0,200000.0,kottayam_Kaduthuruthy
kottayam,Pala,₹2.4 Cr,24000000,52272,52272,,459.1368228,120.0,200000.0,kottayam_Pala
kottayam,Neendoor,₹36.5,3650000,13830,13830,,263.9190166,31.74931129,114963.1236,kottayam_Neendoor
kottayam,Onamthuruthu,₹36.5,3650000,13830,13830,,263.9190166,31.74931129,114963.1236,kottayam_Onamthuruthu
kottayam,Mannanam,₹19.5,1950000,4138,4138,,471.242146,9.499540863,205273.0788,kottayam_Mannanam
kottayam,erattupetta,₹19,1900000,6534,6534,,290.7866544,15.0,126666.6667,kottayam_erattupetta
kottayam,Paduva,₹1.5 Cr,15000000,130680,130680,,114.7842057,300.0,50000.0,kottayam_Paduva
kottayam,Kurishumoodu,₹15,1500000,4356,4356,,344.3526171,10.0,150000.0,kottayam_Kurishumoodu
kottayam,Athirampuzha,₹70,7000000,13068,13068,,535.6596266,30.0,233333.3333,kottayam_Athirampuzha
kottayam,Illikkal,₹39,3900000,11325,11325,,344.3708609,25.99862259,150007.947,kottayam_Illikkal
kottayam,Kaduthuruthy,₹3,300000,5880,5880,,51.02040816,13.49862259,22224.4898,kottayam_Kaduthuruthy
kottayam,Peruva,₹8,800000,2286,2286,,349.9562555,5.247933884,152440.9449,kottayam_Peruva
kottayam,Manimala,₹21,2100000,13068,13068,,160.697888,30.0,70000.0,kottayam_Manimala
kottayam,Manarcadu,₹1 Cr,10000000,34848,34848,,286.9605142,80.0,125000.0,kottayam_Manarcadu
kottayam,Kanjirappally,₹1 Cr,10000000,10890,10890,,918.2736455,25.0,400000.0,kottayam_Kanjirappally
kottayam,Pampady,₹3.5 Cr,35000000,87120,87120,,401.7447199,200.0,175000.0,kottayam_Pampady
kottayam,Athirampuzha,₹14 Cr,140000000,69696,69696,,2008.7236,160.0,875000.0,kottayam_Athirampuzha
kottayam,Poovarani,₹50,5000000,30,30,,166666.6667,0.068870523,72600000.0,kottayam_Poovarani
kottayam,Vaikom,₹42,4200000,12196,12196,,344.375205,27.99816345,150009.8393,kottayam_Vaikom
kottayam,Olassa,₹70,7000000,8712,8712,,803.4894399,20.0,350000.0,kottayam_Olassa
kottayam,Ponkunnam,₹50,5000000,13939,13939,,358.7057895,31.99954086,156252.2419,kottayam_Ponkunnam
kottayam,Arthooty Jn,₹1.16 Cr,11600000,7409,7409,,1565.663382,17.0087236,682002.9694,kottayam_Arthooty Jn
kottayam,Ponkunnam,₹36,3600000,5227,5227,,688.731586,11.99954086,300011.4789,kottayam_Ponkunnam
kottayam,Channanikadu,₹3.5,350000,9583,9583,,36.5230095,21.99954086,15909.42294,kottayam_Channanikadu
kottayam,Paika,₹24.2,2420000,9583,9583,,252.5305228,21.99954086,110002.2957,kottayam_Paika
kottayam,Pala,₹75,7500000,10890,10890,,688.7052342,25.0,300000.0,kottayam_Pala
kottayam,Kuravilangad,₹2 Cr,20000000,34848,34848,,573.9210285,80.0,250000.0,kottayam_Kuravilangad
kottayam,Thalayolaparambu,₹45,4500000,6534,6534,,688.7052342,15.0,300000.0,kottayam_Thalayolaparambu
kottayam,Bharananganam,₹80,8000000,8712,8712,,918.2736455,20.0,400000.0,kottayam_Bharananganam
kottayam,Kanakkary,₹24,2400000,13939,13939,,172.178779,31.99954086,75001.07612,kottayam_Kanakkary
kottayam,Manarcadu,₹16,1600000,3484,3484,,459.2422503,7.998163453,200045.9242,kottayam_Manarcadu
kottayam,Kozha,₹1.5 Cr,15000000,31798,31798,,471.7277816,72.99816345,205484.6217,kottayam_Kozha
kottayam,Kumaranalloor,₹45,4500000,9365,9365,,480.5125467,21.49908173,209311.2653,kottayam_Kumaranalloor
kottayam,Thottakkadu,₹1 Cr,10000000,26136,26136,,382.614019,60.0,166666.6667,kottayam_Thottakkadu
kottayam,Kurishumoodu,₹48,4800000,10454,10454,,459.1543907,23.99908173,200007.6526,kottayam_Kurishumoodu
kottayam,Neelimangalam,₹1.05 Cr,10500000,6534,6534,,1606.97888,15.0,700000.0,kottayam_Neelimangalam
kottayam,Punnavely,₹75,7500000,21780,21780,,344.3526171,50.0,150000.0,kottayam_Punnavely
kottayam,Vaikom,₹45.5,4550000,5662,5662,,803.6029671,12.99816345,350049.4525,kottayam_Vaikom
kottayam,Ettumanoor,₹6,600000,1306,1306,,459.4180704,2.998163453,200122.5115,kottayam_Ettumanoor
kottayam,Poovanthuruthu,₹22.5,2250000,7,7,,321428.5714,0.016069789,140014285.7,kottayam_Poovanthuruthu
kottayam,Manjoor,₹60,6000000,13068,13068,,459.1368228,30.0,200000.0,kottayam_Manjoor
kottayam,Chempu,₹44.2,4420000,7405,7405,,596.8939905,16.99954086,260007.0223,kottayam_Chempu
kottayam,Thiruvanchoor,₹8.75,875000,2178,2178,,401.7447199,5.0,175000.0,kottayam_Thiruvanchoor
kottayam,Kanjirappally,₹55,5500000,6533,6533,,841.8796877,14.99770432,366722.792,kottayam_Kanjirappally
kottayam,SH Mount,₹6,600000,4791,4791,,125.2348153,10.99862259,54552.28554,kottayam_SH Mount
kottayam,Thottakkadu,₹1.11 Cr,11100000,5370,5370,,2067.039106,12.32782369,900402.2346,kottayam_Thottakkadu
kottayam,Ettumanoor,₹1.49,149000,4356,4356,,34.2056933,10.0,14900.0,kottayam_Ettumanoor
kottayam,Kanjikuzhi,₹35,3500000,3049,3049,,1147.91735,6.999540863,500032.7976,kottayam_Kanjikuzhi
kottayam,Changanacherry,₹60,6000000,2613,2613,,2296.211251,5.99862259,1000229.621,kottayam_Changanacherry
kottayam,Kuravilangad,₹18,1800000,5662,5662,,317.9088661,12.99816345,138481.1021,kottayam_Kuravilangad
kottayam,Kuravilangad,₹13.5,1350000,6534,6534,,206.6115702,15.0,90000.0,kottayam_Kuravilangad
kottayam,Ayarkunnam,₹2.5,250000,43560,43560,,5.739210285,100.0,2500.0,kottayam_Ayarkunnam
kottayam,Changanacherry,₹5.6 Cr,56000000,30450,30450,,1839.08046,69.90358127,801103.4483,kottayam_Changanacherry
kottayam,Ettumanoor,₹12,1200000,3484,3484,,344.4316877,7.998163453,150034.4432,kottayam_Ettumanoor
kottayam,Pampady,₹2 Cr,20000000,43560,43560,,459.1368228,100.0,200000.0,kottayam_Pampady
kottayam,Pala,₹1 Cr,10000000,14355,14355,,696.6213863,32.95454545,303448.2759,kottayam_Pala
kottayam,Pala,₹95,9500000,19602,19602,,484.644424,45.0,211111.1111,kottayam_Pala
kottayam,Kaduthuruthy,₹1.75,175000,20908,20908,,8.370001913,47.99816345,3645.972833,kottayam_Kaduthuruthy
kottayam,Pampady,₹2 Cr,20000000,21954,21954,,910.9957183,50.39944904,396829.7349,kottayam_Pampady
kottayam,Kanjirappally,₹15,1500000,544,544,,2757.352941,1.248852158,1201102.941,kottayam_Kanjirappally
kottayam,Changanacherry,₹54,5400000,5227,5227,,1033.097379,11.99954086,450017.2183,kottayam_Changanacherry
kottayam,Vaikom,₹93.75,9375000,10890,10890,,860.8815427,25.0,375000.0,kottayam_Vaikom
kottayam,Vaikom,₹25,2500000,2178,2178,,1147.842057,5.0,500000.0,kottayam_Vaikom
kottayam,Ayamkudy,₹20,2000000,4356,4356,,459.1368228,10.0,200000.0,kottayam_Ayamkudy
kottayam,Meenadom,₹16.5,1650000,4356,4356,,378.7878788,10.0,165000.0,kottayam_Meenadom
kottayam,Chungam,₹3,300000,10890,10890,,27.54820937,25.0,12000.0,kottayam_Chungam
kottayam,Ettumanoor,₹1.8 Cr,18000000,7840,7840,,2295.918367,17.99816345,1000102.041,kottayam_Ettumanoor
kottayam,Ettumanoor,₹7 Cr,70000000,43560,43560,,1606.97888,100.0,700000.0,kottayam_Ettumanoor
kottayam,Thalayolaparambu,₹2.75,275000,2613,2613,,105.2430157,5.99862259,45843.85763,kottayam_Thalayolaparambu
kottayam,Kuravilangad,₹1.5 Cr,15000000,87120,87120,,172.1763085,200.0,75000.0,kottayam_Kuravilangad
kottayam,Changanacherry,₹15,1500000,4356,4356,,344.3526171,10.0,150000.0,kottayam_Changanacherry
kottayam,Sreekandamangalam,₹87.5,8750000,15246,15246,,573.9210285,35.0,250000.0,kottayam_Sreekandamangalam
kottayam,Ettumanoor,₹4,400000,3920,3920,,102.0408163,8.999081726,44448.97959,kottayam_Ettumanoor
kottayam,Mundakayam,₹40,4000000,4356,4356,,918.2736455,10.0,400000.0,kottayam_Mundakayam
kottayam,Ramapuram,₹80,8000000,8712,8712,,918.2736455,20.0,400000.0,kottayam_Ramapuram
kottayam,Vaikom,₹48,4800000,10454,10454,,459.1543907,23.99908173,200007.6526,kottayam_Vaikom
kottayam,Nedumkunnam,₹1,100000,53578,53578,,1.866437717,122.9981635,813.0202695,kottayam_Nedumkunnam
kottayam,Vaikom,₹1.4 Cr,14000000,6098,6098,,2295.8347,13.99908173,1000065.595,kottayam_Vaikom
kottayam,Kanjikuzhi,₹40,4000000,4356,4356,,918.2736455,10.0,400000.0,kottayam_Kanjikuzhi
kottayam,Kadappoor,₹1.6,160000,32,32,,5000.0,0.073461892,2178000.0,kottayam_Kadappoor
kottayam,Changanacherry,₹30,3000000,13068,13068,,229.5684114,30.0,100000.0,kottayam_Changanacherry
kottayam,Vaikom,₹40,4000000,3615,3615,,1106.500692,8.298898072,481991.7012,kottayam_Vaikom
kottayam,Koorali,₹2.5,250000,10018,10018,,24.95508085,22.99816345,10870.43322,kottayam_Koorali
kottayam,Puthuppally,₹2,200000,5227,5227,,38.26286589,11.99954086,16667.30438,kottayam_Puthuppally
kottayam,Kaduthuruthy,₹24,2400000,7405,7405,,324.1053342,16.99954086,141180.2836,kottayam_Kaduthuruthy
kottayam,Manimala,₹15,1500000,4356,4356,,344.3526171,10.0,150000.0,kottayam_Manimala
kottayam,Kothanalloor,₹1.05 Cr,10500000,30492,30492,,344.3526171,70.0,150000.0,kottayam_Kothanalloor
kottayam,Changanacherry,₹1.2 Cr,12000000,35283,35283,,340.1071337,80.99862259,148150.6675,kottayam_Changanacherry
kottayam,Kuravilangad,₹25,2500000,10890,10890,,229.5684114,25.0,100000.0,kottayam_Kuravilangad
kottayam,Kuravilangad,₹30,3000000,10890,10890,,275.4820937,25.0,120000.0,kottayam_Kuravilangad
kottayam,Nattakom,₹77.36,7736000,7487,7487,,1033.257647,17.18778696,450087.0309,kottayam_Nattakom
kottayam,Punnavely,₹2.2 Cr,22000000,174240,174240,,126.2626263,400.0,55000.0,kottayam_Punnavely
kottayam,Pala,₹29,2900000,12632,12632,,229.5756808,28.99908173,100003.1666,kottayam_Pala
kottayam,Kuruppanthara,₹25,2500000,7405,7405,,337.6097232,16.99954086,147062.7954,kottayam_Kuruppanthara
kottayam,maryland,₹60,6000000,43560,43560,,137.7410468,100.0,60000.0,kottayam_maryland
kottayam,Ettumanoor,₹2 Cr,20000000,624,624,,32051.28205,1.432506887,13961538.46,kottayam_Ettumanoor
kottayam,Palai,₹9.9,990000,4791,4791,,206.6374452,10.99862259,90011.27113,kottayam_Palai
malappuram,Vettilappara,₹1.29 Cr,12900000,13068,13068,,987.144169,30.0,430000.0,malappuram_Vettilappara
malappuram,Manjeri,₹1.89 Cr,18900000,23522,23522,,803.5031035,53.99908173,350005.9519,malappuram_Manjeri
malappuram,Vallikkunnu,₹3.7 Cr,37000000,11674,11674,,3169.436354,26.79981635,1380606.476,malappuram_Vallikkunnu
malappuram,Morayur,₹1.15 Cr,11500000,16988,16988,,676.9484342,38.99908173,294878.7379,malappuram_Morayur
malappuram,Pulikkal,₹34,3400000,3528,3528,,963.7188209,8.099173554,419795.9184,malappuram_Pulikkal
malappuram,Chungathara,₹1 Cr,10000000,43560,43560,,229.5684114,100.0,100000.0,malappuram_Chungathara
malappuram,Manjeri,₹84.8,8480000,6969,6969,,1216.817334,15.99862259,530045.6307,malappuram_Manjeri
malappuram,Edappal,₹4.5 Cr,45000000,65340,65340,,688.7052342,150.0,300000.0,malappuram_Edappal
malappuram,Manjeri Kavumpuram,₹55,5500000,5227,5227,,1052.228812,11.99954086,458350.8705,malappuram_Manjeri Kavumpuram
malappuram,Perinthalmanna,₹40,4000000,10890,10890,,367.3094582,25.0,160000.0,malappuram_Perinthalmanna
malappuram,Wandoor,₹96,9600000,34848,34848,,275.4820937,80.0,120000.0,malappuram_Wandoor
malappuram,Karulai,₹1 Cr,10000000,31798,31798,,314.4851877,72.99816345,136989.7478,malappuram_Karulai
malappuram,Perumbadappu,₹45,4500000,4356,4356,,1033.057851,10.0,450000.0,malappuram_Perumbadappu
malappuram,Mankada Pallipuram,₹97.5,9750000,28314,28314,,344.3526171,65.0,150000.0,malappuram_Mankada Pallipuram
malappuram,Kuttippuram,₹60.5,6050000,23958,23958,,252.5252525,55.0,110000.0,malappuram_Kuttippuram
malappuram,Melattur,₹22.2,2220000,5227,5227,,424.7178114,11.99954086,185007.0786,malappuram_Melattur
malappuram,Shanti Nagar,₹2.4 Cr,24000000,34848,34848,,688.7052342,80.0,300000.0,malappuram_Shanti Nagar
malappuram,Shanti Nagar,₹1.4 Cr,14000000,8712,8712,,1606.97888,20.0,700000.0,malappuram_Shanti Nagar
malappuram,Moonniyur,₹45,4500000,8712,8712,,516.5289256,20.0,225000.0,malappuram_Moonniyur
malappuram,Kalikavu,₹11.5,1150000,5553,5553,,207.0952638,12.74793388,90210.69692,malappuram_Kalikavu
malappuram,Perinthalmanna,₹2.35,235000,10000,10000,,23.5,22.95684114,10236.6,malappuram_Perinthalmanna
malappuram,Karulai,₹75,7500000,13068,13068,,573.9210285,30.0,250000.0,malappuram_Karulai
malappuram,Thenhipalam kadakkattu para road villunniyal,₹45,4500000,4356,4356,,1033.057851,10.0,450000.0,malappuram_Thenhipalam kadakkattu para road villunniyal
malappuram,Vaniyambalam,₹30,3000000,6098,6098,,491.9645786,13.99908173,214299.7704,malappuram_Vaniyambalam
malappuram,Perinthalmanna,₹7,700000,11761,11761,,59.51874841,26.99954086,25926.36681,malappuram_Perinthalmanna
malappuram,Ponnani,₹35,3500000,1524,1524,,2296.587927,3.49862259,1000393.701,malappuram_Ponnani
malappuram,Nilambur,₹31.5,3150000,4573,4573,,688.8257162,10.49816345,300052.482,malappuram_Nilambur
malappuram,Trikkalangode,₹45.5,4550000,5662,5662,,803.6029671,12.99816345,350049.4525,malappuram_Trikkalangode
malappuram,Nilambur,₹10,1000000,4356,4356,,229.5684114,10.0,100000.0,malappuram_Nilambur
malappuram,Melmuri,₹3.5 Cr,35000000,13939,13939,,2510.940527,31.99954086,1093765.693,malappuram_Melmuri
malappuram,Perinthalmanna,₹65,6500000,8712,8712,,746.097337,20.0,325000.0,malappuram_Perinthalmanna
malappuram,Mampad,₹1.5,150000,34848,34848,,4.304407713,80.0,1875.0,malappuram_Mampad
malappuram,Edavanna,₹87.5,8750000,108900,108900,,80.34894399,250.0,35000.0,malappuram_Edavanna
malappuram,Edappal,₹92,9200000,20037,20037,,459.1505714,45.99862259,200005.9889,malappuram_Edappal
malappuram,Mampad,₹88,8800000,17424,17424,,505.0505051,40.0,220000.0,malappuram_Mampad
malappuram,Vattamkulam,₹2.88 Cr,28800000,41817,41817,,688.7151159,95.99862259,300004.3045,malappuram_Vattamkulam
malappuram,Wandoor,₹30,3000000,6534,6534,,459.1368228,15.0,200000.0,malappuram_Wandoor
malappuram,Edappal,₹1 Cr,10000000,34848,34848,,286.9605142,80.0,125000.0,malappuram_Edappal
malappuram,Perinthalmanna,₹3.5 Cr,35000000,141570,141570,,247.22752,325.0,107692.3077,malappuram_Perinthalmanna
malappuram,malappuram,₹2 Cr,20000000,9801,9801,,2040.608101,22.5,888888.8889,malappuram_malappuram
malappuram,Pathirippadam,₹2.1 Cr,21000000,45738,45738,,459.1368228,105.0,200000.0,malappuram_Pathirippadam
malappuram,Thenhipalam,₹1.25 Cr,12500000,21780,21780,,573.9210285,50.0,250000.0,malappuram_Thenhipalam
malappuram,Cherukara,₹32,3200000,6969,6969,,459.1763524,15.99862259,200017.2191,malappuram_Cherukara
malappuram,Perinthalmanna,₹27,2700000,6207,6207,,434.9927501,14.24931129,189482.842,malappuram_Perinthalmanna
malappuram,Tirurangadi,₹6.6 Cr,66000000,32234,32234,,2047.527455,73.99908173,891902.9596,malappuram_Tirurangadi
malappuram,Tirur,₹2 Cr,20000000,6621,6621,,3020.691738,15.19972452,1315813.321,malappuram_Tirur
malappuram,Karulai,₹1 Cr,10000000,4138,4138,,2416.62639,9.499540863,1052682.455,malappuram_Karulai
malappuram,Vattamkulam,₹80,8000000,108900000,108900000,,0.073461892,250000.0,32.0,malappuram_Vattamkulam
malappuram,Vengara,₹87.75,8775000,11761,11761,,746.1100247,26.99954086,325005.5267,malappuram_Vengara
malappuram,Naduvattom,₹70,7000000,10890,10890,,642.7915519,25.0,280000.0,malappuram_Naduvattom
malappuram,Down Hill,₹1.95 Cr,19500000,13068,13068,,1492.194674,30.0,650000.0,malappuram_Down Hill
malappuram,Naduvattom,₹3 Cr,30000000,7000,7000,,4285.714286,16.0697888,1866857.143,malappuram_Naduvattom
malappuram,Vattamkulam,₹3 Cr,30000000,21780,21780,,1377.410468,50.0,600000.0,malappuram_Vattamkulam
malappuram,Maranchery,₹60,6000000,8712,8712,,688.7052342,20.0,300000.0,malappuram_Maranchery
malappuram,Wandoor,₹25,2500000,19602,19602,,127.5380063,45.0,55555.55556,malappuram_Wandoor
malappuram,Tirurangadi,₹1.3 Cr,13000000,8712,8712,,1492.194674,20.0,650000.0,malappuram_Tirurangadi
malappuram,Perinthalmanna,₹1.55 Cr,15500000,28749,28749,,539.1491878,65.99862259,234853.3862,malappuram_Perinthalmanna
malappuram,Perinthalmanna,₹1.55 Cr,15500000,28749,28749,,539.1491878,65.99862259,234853.3862,malappuram_Perinthalmanna
malappuram,Edakkara,₹34,3400000,17424,17424,,195.1331497,40.0,85000.0,malappuram_Edakkara
malappuram,Near Village Office,₹40,4000000,4356,4356,,918.2736455,10.0,400000.0,malappuram_Near Village Office
malappuram,Melattur,₹2 Cr,20000000,78408,78408,,255.0760127,180.0,111111.1111,malappuram_Melattur
malappuram,Ramapuram Town,₹1.1 Cr,11000000,14505,14505,,758.3591865,33.29889807,330341.2616,malappuram_Ramapuram Town
malappuram,Thenhipalam,₹27.5,2750000,4791,4791,,573.9929034,10.99862259,250031.3087,malappuram_Thenhipalam
malappuram,Angadipuram,₹30,3000000,12196,12196,,245.9822893,27.99816345,107149.8852,malappuram_Angadipuram
malappuram,Wandoor,₹2,200000,8712,8712,,22.95684114,20.0,10000.0,malappuram_Wandoor
malappuram,Tirur,₹88,8800000,9583,9583,,918.2928102,21.99954086,400008.3481,malappuram_Tirur
malappuram,Manjeri,₹85,8500000,85,85,,100000.0,0.19513315,43560000.0,malappuram_Manjeri
malappuram,Pilakkal,₹44,4400000,4791,4791,,918.3886454,10.99862259,400050.0939,malappuram_Pilakkal
malappuram,Wandoor,₹1.6 Cr,16000000,19710,19710,,811.7706748,45.24793388,353607.3059,malappuram_Wandoor
malappuram,Perinthalmanna,₹25,2500000,8712,8712,,286.9605142,20.0,125000.0,malappuram_Perinthalmanna
malappuram,Vadakkemanna,₹2,200000,42,42,,4761.904762,0.096418733,2074285.714,malappuram_Vadakkemanna
malappuram,kodatttty,₹12,1200000,162,162,,7407.407407,0.371900826,3226666.667,malappuram_kodatttty
malappuram,Pandikkad,₹1 Cr,10000000,6098,6098,,1639.881929,13.99908173,714332.5681,malappuram_Pandikkad
malappuram,Up Hill,₹49,4900000,3049,3049,,1607.08429,6.999540863,700045.9167,malappuram_Up Hill
malappuram,Alamcode,₹2 Cr,20000000,43560,43560,,459.1368228,100.0,200000.0,malappuram_Alamcode
malappuram,Valanchery,₹35,3500000,479160,479160,,7.304449453,1100.0,3181.818182,malappuram_Valanchery
malappuram,Karipur,₹4.25 Cr,42500000,8712,8712,,4878.328742,20.0,2125000.0,malappuram_Karipur
malappuram,Thenhipalam,₹50,5000000,9583,9583,,521.7572785,21.99954086,227277.4705,malappuram_Thenhipalam
malappuram,Valanchery,₹1.2 Cr,12000000,13068,13068,,918.2736455,30.0,400000.0,malappuram_Valanchery
malappuram,Perinthalmanna,₹5,500000,4356,4356,,114.7842057,10.0,50000.0,malappuram_Perinthalmanna
malappuram,Vaniyambalam,₹14,1400000,3920,3920,,357.1428571,8.999081726,155571.4286,malappuram_Vaniyambalam
malappuram,kizhature,₹2 Cr,20000000,69696,69696,,286.9605142,160.0,125000.0,malappuram_kizhature
malappuram,Melattur,₹2 Cr,20000000,69696,69696,,286.9605142,160.0,125000.0,malappuram_Melattur
malappuram,Perinthalmanna,₹12,1200000,4356,4356,,275.4820937,10.0,120000.0,malappuram_Perinthalmanna
malappuram,Tavanur,₹33,3300000,20,20,,165000.0,0.045913682,71874000.0,malappuram_Tavanur
